Country code,Country name,Series code,Series name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
SLB,Solomon Islands,SP.POP.TOTL,Population,309527.0,318371.0,327529.0,336960.0,346599.0,356404.0,366363.0,376511.0,386906.0,397627.0,408732.0,420232.0,432107.0,444344.0,456919.0,469805.0,483000.0,496490.0,510221.0,524125.0,538148.0
SLE,Sierra Leone,SP.POP.TOTL,Population,3981567.0,3995290.0,3979553.0,3946835.0,3915066.0,3898363.0,3898177.0,3913681.0,3953705.0,4028260.0,4143115.0,4303850.0,4505515.0,4730020.0,4952134.0,5153435.0,5327364.0,5478289.0,5612129.0,5739293.0,5867536.0
SLV,El Salvador,SP.POP.TOTL,Population,5332842.0,5413269.0,5498489.0,5584047.0,5663820.0,5733401.0,5791403.0,5839103.0,5878097.0,5911094.0,5940305.0,5966027.0,5988233.0,6008523.0,6028792.0,6050513.0,6074487.0,6100868.0,6129628.0,6160423.0,6192993.0
SMR,San Marino,SP.POP.TOTL,Population,24134.0,24442.0,24769.0,25098.0,25406.0,25678.0,25897.0,26077.0,26271.0,26551.0,26967.0,27543.0,28251.0,29013.0,29722.0,30301.0,30721.0,31007.0,31198.0,31359.0,31534.0
SOM,Somalia,SP.POP.TOTL,Population,6599249.0,6585079.0,6543380.0,6498410.0,6484228.0,6524697.0,6628554.0,6786636.0,6982940.0,7193120.0,7399033.0,7596920.0,7791254.0,7981955.0,8170899.0,8359859.0,8547497.0,8733493.0,8922260.0,9119848.0,9330872.0
SRB,Serbia,SP.POP.TOTL,Population,7586000.0,7595636.0,7646424.34930836,7699306.77400001,7734639.24298694,7738986.59754784,7708878.20504981,7649630.75190691,7567745.0,7540401.0,7516346.0,7503433.0,7500031.0,7480591.0,7463157.0,7440769.0,7411569.0,7381579.0,7350221.0,7320807.0,7292574.0
SSA,Sub-Saharan Africa,SP.POP.TOTL,Population,512441809.0,526517575.605253,540885096.753492,555533254.805511,570451252.284243,585630643.0,601095565.953756,616864105.038342,632967300.777234,649455216.53414,666359387.0,683485056.0,700720220.0,718320983.0,736300101.0,754689489.0,773506277.0,792757258.0,812501589.0,832763504.0,853566225.0
STP,Sao Tome and Principe,SP.POP.TOTL,Population,116117.0,118512.0,120835.0,123137.0,125488.0,127935.0,130499.0,133152.0,135838.0,138475.0,141010.0,143430.0,145761.0,148038.0,150311.0,152622.0,154970.0,157361.0,159852.0,162515.0,165397.0
SUR,Suriname,SP.POP.TOTL,Population,406890.0,413011.0,418828.0,424455.0,430102.0,435920.0,441896.0,447957.0,454124.0,460419.0,466846.0,473431.0,480132.0,486800.0,493236.0,499294.0,504913.0,510136.0,515066.0,519861.0,524636.0
SVK,Slovak Republic,SP.POP.TOTL,Population,5283000.0,5283000.0,5306500.0,5324600.0,5347300.0,5363676.0,5373793.0,5383233.0,5390657.0,5395115.0,5388720.0,5378867.0,5379056.0,5379607.0,5382438.0,5387001.0,5391409.0,5397318.0,5406626.0,5418590.0,5433456.0
SVN,Slovenia,SP.POP.TOTL,Population,1998100.0,2001700.0,1996600.0,1966800.0,1988900.0,1990000.0,1991000.0,1985956.0,1982600.0,1985500.0,1989000.0,1992000.0,1994000.0,1995699.87723605,1996999.9098648,2000474.0,2006868.0,2018122.0,2021316.0,2039669.0,2052821.0
SWE,Sweden,SP.POP.TOTL,Population,8559000.0,8617400.0,8668000.0,8718600.0,8780700.0,8831000.0,8843000.0,8849437.0,8851800.0,8857400.0,8869000.0,8894000.0,8924000.0,8956000.0,8991994.0,9024040.0,9080505.0,9148092.0,9219637.0,9298515.0,9379116.0
SWZ,Swaziland,SP.POP.TOTL,Population,862947.0,887467.0,908158.0,926420.0,944404.0,963591.0,984632.0,1006824.0,1028708.0,1048174.0,1063832.0,1075083.0,1082777.0,1088724.0,1095487.0,1104909.0,1117604.0,1133007.0,1150344.0,1168345.0,1186056.0
SYC,Seychelles,SP.POP.TOTL,Population,70000.0,70754.986086809,71656.9890151177,72711.4083423562,73924.6119202085,75304.0,76417.0,77319.0,78846.0,80410.0,81131.0,81202.0,83700.0,82800.0,82500.0,82900.0,84600.0,85033.0,86956.0,87298.0,86525.0
SYR,Syrian Arab Republic,SP.POP.TOTL,Population,12324116.0,12690183.0,13063423.0,13438799.0,13809349.0,14171130.0,14518843.0,14856464.0,15200324.0,15572833.0,15988534.0,16454926.0,16962918.0,17490104.0,18004797.0,18484122.0,18860939.311092,19245438.4198879,19637775.9275158,20038111.6275741,20446608.5712138
TCA,Turks and Caicos Islands,SP.POP.TOTL,Population,11549.0,12216.0,13005.0,13848.0,14644.0,15333.0,15859.0,16275.0,16763.0,17573.0,18873.0,20728.0,23044.0,25625.0,28191.0,30531.0,32590.0,34404.0,35960.0,37271.0,38354.0
TCD,Chad,SP.POP.TOTL,Population,6011224.0,6197766.0,6387856.0,6583079.0,6785842.0,6998108.0,7219081.0,7448585.0,7689836.0,7946982.0,8222327.0,8517944.0,8831199.0,9153893.0,9474792.0,9785902.0,10084087.0,10371839.0,10653762.0,10937089.0,11227208.0
TGO,Togo,SP.POP.TOTL,Population,3665509.0,3747750.0,3822591.0,3897510.0,3982804.0,4085492.0,4208738.0,4349349.0,4500173.0,4650754.0,4793504.0,4926142.0,5050919.0,5170252.0,5288273.0,5408044.0,5529908.0,5652811.0,5776837.0,5901859.0,6027798.0
THA,Thailand,SP.POP.TOTL,Population,57072058.0,57711519.0,58225969.0,58671177.0,59126690.0,59650157.0,60258113.0,60933752.0,61660383.0,62408639.0,63155029.0,63898879.0,64642931.0,65370277.0,66060383.0,66698483.0,67276383.0,67796451.0,68267982.0,68706122.0,69122234.0
TJK,Tajikistan,SP.POP.TOTL,Population,5303152.0,5418785.0,5519021.0,5607922.0,5691845.0,5775404.0,5860334.0,5945181.0,6027676.0,6104268.0,6172807.0,6232587.0,6285809.0,6336724.0,6391120.0,6453240.0,6524634.0,6604426.0,6691416.0,6783390.0,6878637.0
TKM,Turkmenistan,SP.POP.TOTL,Population,3668000.0,3772350.0,3881973.0,3991917.0,4095512.0,4188010.0,4267690.0,4335991.0,4395293.0,4449427.0,4501419.0,4551737.0,4600093.0,4647912.0,4696771.0,4747839.0,4801847.0,4858843.0,4918396.0,4979672.0,5041995.0
TMP,Timor-Leste,SP.POP.TOTL,Population,743145.0,767267.0,794561.0,821141.0,841687.0,852817.0,852280.0,842341.0,829617.0,823386.0,830089.0,852522.0,888099.0,931324.0,974024.0,1010367.0,1038572.0,1060770.0,1079749.0,1099887.0,1124355.0
TON,Tonga,SP.POP.TOTL,Population,95150.0,95305.0,95426.0,95541.0,95691.0,95907.0,96196.0,96551.0,96966.0,97431.0,97935.0,98476.0,99053.0,99659.0,100286.0,100926.0,101584.0,102254.0,102910.0,103519.0,104058.0
TTO,Trinidad and Tobago,SP.POP.TOTL,Population,1215494.0,1224233.0,1233753.0,1243590.0,1253000.0,1261443.0,1268851.0,1275460.0,1281396.0,1286871.0,1292058.0,1296962.0,1301576.0,1306065.0,1310622.0,1315386.0,1320418.0,1325672.0,1331040.0,1336349.0,1341465.0
TUN,Tunisia,SP.POP.TOTL,Population,8154400.0,8318200.0,8489900.0,8657400.0,8815400.0,8957500.0,9089300.0,9215000.0,9333300.0,9455900.0,9563500.0,9673600.0,9781900.0,9839800.0,9932400.0,10029000.0,10127900.0,10225100.0,10328900.0,10439600.0,10549100.0
TUR,Turkey,SP.POP.TOTL,Population,54130268.0,55068880.0,56012109.0,56959988.0,57911273.0,58864649.0,59821978.0,60783217.0,61742674.0,62692616.0,63627862.0,64544914.0,65446165.0,66339433.0,67235927.0,68143186.0,69063538.0,69992754.0,70923730.0,71846212.0,72752325.0
TUV,Tuvalu,SP.POP.TOTL,Population,9004.0,9056.0,9103.0,9148.0,9188.0,9227.0,9264.0,9298.0,9334.0,9374.0,9419.0,9471.0,9530.0,9590.0,9646.0,9694.0,9732.0,9762.0,9786.0,9806.0,9827.0
TZA,Tanzania,SP.POP.TOTL,Population,25478979.0,26331511.0,27230502.0,28152305.0,29064223.0,29943732.0,30783155.0,31592450.0,32388671.0,33197305.0,34038161.0,34917073.0,35832494.0,36788281.0,37786946.0,38831024.0,39923609.0,41068185.0,42267667.0,43524738.0,44841226.0
UGA,Uganda,SP.POP.TOTL,Population,17699717.0,18314701.0,18935726.0,19561967.0,20193432.0,20831075.0,21473592.0,22123185.0,22788843.0,23482533.0,24213120.0,24984181.0,25794397.0,26641627.0,27521632.0,28431204.0,29370251.0,30339895.0,31339392.0,32367909.0,33424683.0
UKR,Ukraine,SP.POP.TOTL,Population,51892000.0,52000469.7386476,52150265.7333594,52179209.7011827,51921041.293102,51512298.6056728,51057188.9809848,50594105.0194585,50143939.1300684,49673349.9915196,49175847.6425165,48683864.5779071,48202500.0,47812950.0,47451600.0,47105150.0,46787750.0,46509350.0,46258200.0,46053300.0,45870700.0
UMC,Upper middle income,SP.POP.TOTL,Population,2036140296.0,2064524368.59291,2090134335.02324,2114768992.15324,2139161629.55438,2163225693.97971,2187031680.84086,2210833743.65346,2234057716.8501,2256140194.81039,2277750862.74518,2297623028.21306,2316122762.09157,2334002191.03224,2351399420.45829,2368687038.49385,2385563277.0,2402102984.0,2418704033.5601,2435250358.81694,2452168700.50477
URY,Uruguay,SP.POP.TOTL,Population,3109122.0,3131140.0,3153857.0,3177035.0,3200342.0,3223401.0,3235549.0,3256181.75309721,3273776.89663529,3288819.05812235,3300847.40789493,3308356.42478972,3308526.67574176,3303539.56833953,3301732.0,3305723.0,3314466.0,3323906.0,3334052.0,3344938.0,3356584.0
USA,United States,SP.POP.TOTL,Population,249623000.0,252981000.0,256514000.0,259919000.0,263126000.0,266278000.0,269394000.0,272657000.0,275854000.0,279040000.0,282172000.0,285082000.0,287804000.0,290326000.0,293046000.0,295753000.0,298593000.0,301580000.0,304375000.0,307007000.0,309050816.0
UZB,Uzbekistan,SP.POP.TOTL,Population,20510000.0,20952000.0,21449000.0,21942000.0,22377000.0,22785000.0,23225000.0,23667000.0,24051000.0,24400000.0,24650000.0,24967000.0,25271800.0,25567700.0,25864386.0,26167369.0,26485800.0,26867800.0,27313700.0,27767100.0,28160361.3732303
VCT,St. Vincent and the Grenadines,SP.POP.TOTL,Population,107449.0,107755.0,107950.0,108051.0,108089.0,108087.0,108049.0,107979.0,107907.0,107869.0,107891.0,107987.0,108150.0,108354.0,108566.0,108755.0,108918.0,109060.0,109178.0,109269.0,109333.0
VEN,"Venezuela, RB",SP.POP.TOTL,Population,19750000.0,20197000.0,20659000.0,21121000.0,21583000.0,22043000.0,22502000.0,22959000.0,23413000.0,23867000.0,24311000.0,24765000.0,25220000.0,25674000.0,26127000.0,26577000.0,27031000.0,27483000.0,27935000.0,28384000.0,28834000.0
VIR,Virgin Islands (U.S.),SP.POP.TOTL,Population,103963.0,104807.0,105711.0,106577.0,107317.0,107817.0,108093.0,108355.0,108535.0,108596.0,108639.0,108747.0,108923.0,109148.0,109354.0,109600.0,109764.0,109821.0,109840.0,109825.0,109775.0
VNM,Vietnam,SP.POP.TOTL,Population,66016700.0,67242400.0,68450100.0,69644500.0,70824500.0,71995500.0,73156700.0,74306900.0,75456300.0,76596700.0,77630900.0,78621000.0,79538700.0,80468400.0,81437700.0,82393500.0,83313000.0,84221100.0,85122300.0,86024600.0,86936464.4183722
VUT,Vanuatu,SP.POP.TOTL,Population,146636.0,150791.0,155270.0,159857.0,164254.0,168263.0,171783.0,174921.0,177946.0,181239.0,185074.0,189544.0,194555.0,199968.0,205561.0,211170.0,216760.0,222377.0,228041.0,233790.0,239651.0
WBG,West Bank and Gaza,SP.POP.TOTL,Population,1978248.4034158,2068845.12553237,2163590.85443904,2262675.59985075,2366298.07324978,2474666.08639567,2587996.96808544,2706518.0,2802299.01694067,2901469.63011021,3004149.793994,3110463.70814895,3220539.96743248,3334511.71754785,3452516.81609414,3574697.99931562,3701203.05475224,3832185.0,3937309.0,4043218.0,4152102.0
WLD,World,SP.POP.TOTL,Population,5272353133.90342,5358101565.84946,5438658878.70979,5520276498.72753,5600661790.5965,5682507123.67177,5762426772.23462,5842785436.72199,5922421415.48686,6001055858.63374,6079752533.80276,6156948500.89475,6232920197.6114,6308231785.39086,6383385975.28589,6458364363.79915,6533978347.00837,6610030272.77736,6686776006.59544,6763671903.96953,6840507002.5393
WSM,Samoa,SP.POP.TOTL,Population,161308.0,162504.0,163790.0,165172.0,166662.0,168257.0,169969.0,171766.0,173543.0,175169.0,176549.0,177645.0,178488.0,179141.0,179699.0,180237.0,180766.0,181277.0,181809.0,182401.0,183081.0
YEM,"Yemen, Rep.",SP.POP.TOTL,Population,11948209.0,12540234.0,13190192.0,13867656.0,14530275.0,15148172.0,15710211.0,16226938.0,16716850.0,17208494.0,17723186.0,18266008.0,18831819.0,19419710.0,20026117.0,20648643.0,21288070.0,21946990.0,22626595.0,23328214.0,24052514.0
ZAF,South Africa,SP.POP.TOTL,Population,35200000.0,35933107.7639498,36690738.7644772,37473796.3971685,38283222.6723226,39120000.0,40000246.9537564,40926063.0383419,41899682.7772342,42923484.5341401,44000000.0,44909738.0,45533292.0,46116494.0,46664771.0,47198469.0,47730946.0,48257282.0,48793022.0,49320150.0,49991300.0
ZAR,"Congo, Dem. Rep.",SP.POP.TOTL,Population,36406226.0,37856212.0,39443819.0,41081774.0,42650247.0,44067369.0,45295039.0,46369335.0,47373590.0,48429878.0,49626200.0,50989424.0,52491329.0,54098245.0,55754885.0,57420522.0,59088415.0,60772175.0,62474901.0,64204304.0,65965795.0
ZMB,Zambia,SP.POP.TOTL,Population,7860053.0,8067972.0,8272498.0,8478471.0,8692599.0,8919456.0,9161931.0,9418120.0,9682058.0,9945115.0,10201562.0,10449825.0,10693471.0,10938261.0,11192422.0,11462365.0,11750105.0,12055384.0,12379612.0,12723746.0,12926409.0
ZWE,Zimbabwe,SP.POP.TOTL,Population,10469202.0,10748215.0,11005690.0,11244552.0,11469872.0,11684693.0,11891290.0,12086519.0,12261742.0,12405236.0,12509477.0,12575015.0,12607791.0,12612956.0,12597877.0,12570686.0,12529655.0,12481245.0,12451543.0,12473992.0,12571454.0
ABW,Aruba,SP.URB.GROW,Urban population growth (annual %),1.78050083199081,3.33797361727876,4.88223408739958,5.4833675395527,5.00253848117271,3.92175578649688,2.49717742175828,1.61528197976126,1.05781824192744,0.955541414151461,1.15159125224366,2.24818511698633,2.34601854881574,2.33775712566926,2.17339925763576,1.90674309361004,1.81250326457208,1.59178764129053,1.36887669202491,1.15204852750851,0.946327439994954
ADO,Andorra,SP.URB.GROW,Urban population growth (annual %),2.84042943747132,3.91465933377736,4.70385782019799,4.69085205288762,3.73180784886788,2.27184676470267,0.534907804066654,-0.773524398830396,-1.29993958034452,-0.68728120521019,0.728200589203061,2.22500380727536,3.4606389143319,4.01543881316604,3.72733453235484,2.92576303466281,2.00713456996992,1.36686553565545,0.931892164097611,0.804634076848371,0.887216834783391
AFG,Afghanistan,SP.URB.GROW,Urban population growth (annual %),3.4921887659125,4.96102539816714,4.93500744563321,4.90980900780304,4.88539196458568,4.86172052406795,4.37918684786583,4.3569076899258,4.33527905352704,4.31427285662174,4.29386261060745,4.32760179024329,4.30569210427722,4.28441694070646,4.2637491280867,4.24366302454282,4.43773077011705,4.41108310851308,4.38528465148932,4.36029544136794,4.33607798865051
AGO,Angola,SP.URB.GROW,Urban population growth (annual %),6.50596596739368,6.68703162667795,6.75045876038023,6.70077708243702,6.50366698870625,6.22393596092553,5.07850658610223,4.8877934820328,4.81966674210864,4.90711699212122,5.08569423083599,5.28298109900375,5.41128226645153,5.4358077852889,5.33129548270202,5.14604670198738,4.76574593880052,4.60869721541505,4.48296150877847,4.40152012969945,4.3499564895353
ALB,Albania,SP.URB.GROW,Urban population growth (annual %),1.74427565162028,1.43149965088489,0.592345275177366,0.0315730715291786,-0.109019489982072,0.080477509743568,0.517698217019263,0.742083812416387,0.972645547394424,1.16534541137397,1.32373937213448,1.65546552821949,1.85653128454342,1.97976534160849,1.9961310655843,1.93420233135705,1.88864674643475,1.81144294900595,1.74878265615239,1.71594012540347,1.70375271121732
ARE,United Arab Emirates,SP.URB.GROW,Urban population growth (annual %),5.47637935581232,5.26570408097411,5.13905317421787,5.0271798174598,4.93365324704072,4.8672294640773,5.05041849634792,5.26033521164939,5.20944442360036,4.85521536892271,4.44840376571377,3.72534552728149,3.26155124478967,4.37028756676911,7.2613279997369,10.6297637078672,13.688955155615,14.8595161414794,13.8963122068708,11.2284182356115,8.00989898679709
ARG,Argentina,SP.URB.GROW,Urban population growth (annual %),1.8653627410932,1.76263615785648,1.72854416359586,1.69627986601246,1.6671331892435,1.6393682794041,1.5468373151548,1.51927880048009,1.48152303607446,1.43059089258941,1.37202126456115,1.2888154084958,1.23510821401323,1.19562072067894,1.1751780160489,1.16876848170314,1.10057691703307,1.09630083194113,1.09325733595991,1.09002653763693,1.08629369237164
ARM,Armenia,SP.URB.GROW,Urban population growth (annual %),0.174321399496061,-1.28138138701931,-2.14179817227927,-2.6920866649349,-2.75720996097605,-2.42987803544419,-1.95721304240514,-1.54834412272065,-1.18962153365859,-0.962696985279817,-0.839095853437766,-0.64270276623127,-0.463468274357835,-0.326358037154634,-0.243339125657394,-0.202463687215411,0.00191395153654891,0.0161387434091826,0.034264380548217,0.0658200027756507,0.104146714646172
ASM,American Samoa,SP.URB.GROW,Urban population growth (annual %),3.91486118488748,3.91066529567477,3.6120066670222,3.35476817094772,3.15924729125066,3.01028257067858,2.6559429753672,2.52679964325632,2.45186795764088,2.43815607789014,2.46785876550111,2.29560145784362,2.34000506572921,2.36003098049898,2.3411331586128,2.29712994645151,2.07716614620963,2.05026158016937,2.02415956488901,2.00773765176895,1.99892658660472
ATG,Antigua and Barbuda,SP.URB.GROW,Urban population growth (annual %),0.242322386313197,0.0894116058343403,0.855760003898972,1.41883753734307,1.69472544756394,1.75787972453545,1.47592494246427,1.48579742308777,1.40031422545199,1.22749848684892,0.99843788668498,1.04844583171429,0.797141383761147,0.598842741808783,0.463958217980063,0.385022480434301,0.966082822820076,0.888871498805505,0.832521739617643,0.791506287722572,0.765155845527956
AUS,Australia,SP.URB.GROW,Urban population growth (annual %),1.45656155407701,1.43837777851636,1.37692310906956,1.14160202347771,1.22150806267996,1.37075377786659,1.56901025100685,1.37326707429618,1.29613083183513,1.39575730847644,1.44488469799248,1.57745351692705,1.44913531342918,1.46204693329881,1.38688354589389,1.54680440781584,1.67910161431236,1.99712157376524,2.20447499187771,2.28877631566706,1.90549851554049
AUT,Austria,SP.URB.GROW,Urban population growth (annual %),1.09693507995629,1.13499919666777,-0.210250518072477,1.86148247671749,0.0,0.306275096071333,0.149503424403192,0.0771833416182277,0.14222518137956,0.246799444643023,0.11708078403156,0.604392929895742,0.715897862802835,0.633340516989078,0.909677056217638,0.925036985194478,0.925158319042935,0.55067086114074,0.762524966562991,0.666505144763159,0.558451946110033
AZE,Azerbaijan,SP.URB.GROW,Urban population growth (annual %),1.11355897887451,0.992127170520188,0.951695322163112,0.952578941107688,0.781927985188582,0.578626976048963,0.625970412581841,0.576127303790652,0.565480007169618,0.492380401020797,0.427713961186646,0.892001952384513,0.863149811241528,0.874458532612365,0.991666196076754,1.140044677827,1.37006240529326,1.40459630065141,2.36986383983682,2.34439154916783,1.38867728135757
BDI,Burundi,SP.URB.GROW,Urban population growth (annual %),5.9813069625266,4.97702862977782,4.66123050340016,4.33611843196733,4.00060184285983,3.68223469293504,3.88503501530942,3.59116132318876,3.51640348850303,3.72233379667863,4.11923651448197,4.79726294336343,5.14959795146718,5.40455694497284,5.51946758292793,5.52436385241629,6.13716219512454,6.09044780255006,5.93795510186608,5.66717382796308,5.32660543926674
BEL,Belgium,SP.URB.GROW,Urban population growth (annual %),0.399185724936798,0.454475551970901,0.486885030288806,0.475275072539508,0.390666723022827,0.292036777329555,0.261039914735428,0.297937414093639,0.277743229699082,0.287019492322778,0.315742250550169,0.382001526738793,0.487338714348309,0.457713038096141,0.473923583962221,0.591174129720982,0.680111087316922,0.754879479764571,0.810521272876498,0.825139780148152,0.783294136571039
BEN,Benin,SP.URB.GROW,Urban population growth (annual %),5.27357581822017,4.64071100010436,4.77799770011571,4.79543638301083,4.66811079275335,4.45696933166429,3.79029216519282,3.61854634200997,3.54337099408378,3.59262001850163,3.71847140858319,3.95867762920517,4.04849781951692,4.08779263190076,4.06127819875351,3.99087877244012,4.06451468466629,3.99924383631061,3.93185446982212,3.86525730012903,3.80065942803961
BFA,Burkina Faso,SP.URB.GROW,Urban population growth (annual %),4.88671103714604,4.57552474671417,4.55987331619131,4.54155361268217,4.52011956303536,4.49728521381197,4.73472617127883,4.70550182604154,4.68104816803995,4.66225086425515,4.64762907760812,4.86992547769614,4.84714595276994,4.82751164458071,4.81107695053378,4.796316897112,5.20987504651036,5.17639099692122,5.14131518434205,5.10393707076606,5.06473984861057
BGD,Bangladesh,SP.URB.GROW,Urban population growth (annual %),4.82689715334811,4.26020706318464,4.11964735610133,4.0030362715055,3.9184200256527,3.85487712107284,3.79299296921555,3.72190137451712,3.64642067309043,3.56386035739311,3.47485927935945,3.56289452163453,3.47783960129464,3.36456564105904,3.21537301257919,3.04774488587544,3.09851038970164,2.93684358370376,2.8357984951988,2.81421927613291,2.84697280139398
BGR,Bulgaria,SP.URB.GROW,Urban population growth (annual %),-1.26373708395205,-0.570562446016234,-0.652485185672829,-0.382151714217827,-0.0221350553886856,-0.00196654900154648,-0.201227752224909,-0.204228538326803,-0.342837935276993,-0.27436340796423,-1.49975899195388,-1.50192919434975,-0.14444426081658,-0.212455473929544,-0.163815776339561,-0.160620883049765,-0.103132080257021,-0.0865583272650685,-0.053102923519391,-0.082139241652319,-0.133393907229577
